"ID","Code","CarOption","Version","Price","Sup_ID","Supplier","Address","Tel","Fax","Active","AssetGroupCode"
3708,"03708",ชุดขับสะพานเครม ขนาด 2 TONS(แบบมือผลัก),เรือ ปี 62,"12000.0000",0,,"","","",1,"0"
3709,"03709",ชุดสะพานเครนแบบรางเดี่ยว-รอกวิ่งใต้ราง,เรือ ปี 62,"8900.0000",0,,"","","",1,"0"
3710,"03710",โครงสร้าง A-FRAME GANTRY CRANE,เรือ ปี 62,"55000.0000",0,,"","","",1,"0"
3711,"03711",ระบบไฟฟ้าทางขวาง Cross-Traval สลิงขึง 1 Line,เรือ ปี 62,"6000.0000",0,,"","","",1,"0"
3712,"03712",ค่าแรงประกอบติดตั้ง,เรือ ปี 62,"45000.0000",0,,"","","",1,"0"
3713,"03713",ค่าขนส่ง,เรือ ปี 62,"7000.0000",0,,"","","",1,"0"
3714,"03714",เบาะเดี่ยวหนังแท้ 2 ที่นั่งห้องโดยสาร,Ventury ปี 62,"60000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3715,"03715",เบาะหลังแถวหลัง 3 ที่นั่ง,Ventury ปี 62,"60000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3716,"03716",กลไกรองหน่องไฟฟ้าเบาะแถวที่ 1,Ventury ปี 62,"40000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3717,"03717",ชุดรางเลื่อนแถวที่ 1,Ventury ปี 62,"25000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3718,"03718",กลไกปรับเอนนอนไฟฟ้าแถวที่ 1,Ventury ปี 62,"40000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3719,"03719",ปรับพื้นห้องโดยสาร ปูพรม,Ventury ปี 62,"15000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3720,"03720",ชุดนวดฝังพนังเบาะพิง 2 ชุด,Ventury ปี 62,"35000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3721,"03721",ฐานหมุนสำหรับเบาะแถวที่ 1,Ventury ปี 62,"30000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3722,"03722",ผ้าม่านรอบคัน,Ventury ปี 62,"10000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3723,"03723",ผ้ายาง,Ventury ปี 62,"6000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3724,"03724",เพิ่มเซฟตี้เบลท์แบบออโต้,Ventury ปี 62,"40000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
3725,"03725",เปลี่ยนยาง MAXXIS 265/70R17 Mud จำนวน 5 เส้น/ชุด,MT-764 ( MUD ) ปี 62,"24500.0000",2269,บริษัท ก.เจริญการยาง ค็อกพิก จำกัด ( พระโขนง ),"146/5-7 ถนนสุขุมวิท 71 แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพฯ 10110","02-391-0952","02-391-7638",1,"0"
3726,"03726",กันชนเสริมหน้าทำด้วยเหล็กชุบโครเมียม,"4 ประตู REVO ปี 62","7500.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3727,"03727",ถอดหลังคาลงทำสีหัวเก๋ง,ปี 62,"3000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
3728,"03728",ผ้ายางเข้ารูปลายเหรียญรอบคัน,Commuter ปี 62,"6000.0000",2963,นิพนธ์การช่าง,"31/30 หมู่ 7 ซอยพูลเจริญ ถนนบางนา-ตราด ตำบลบางโฉลง อำเภอบางพลี จังหวัดสมุทรปราการ 10540","02-752-2799","02-740-6864",1,"0"
3729,"03729",สติกเกอร์กองทุนพัฒนาไฟฟ้า  L-R,ปี 62,"5000.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3730,"03730",โครงหลังคาสแตนเลสรถนั่งโดยสาร+ผ้าใบ,สูงจากพื้นถนน 2.00 ม.ช่วงยาว ( ปี 62 ),"40000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
3731,"03731",เบาะนั่ง 2 แถว สแตนเลส แบบถอดและพับได้,ปี 62,"15000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
3732,"03732","ล็อคยางอะไหล่ใต้ท้อง,ล็อคเบรค/คลัทช์",Smart Lock ปี 62,"3600.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3733,"03733",ชุดสายไฟ AV ชุดกล่อง Android Shilrd,xu 62,"450.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3734,"03734",ชุดสายไฟ 220 V.พร้อมช่องเสียบ 5 ช่อง,ปี 62,"950.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3735,"03735",เครื่องเล่น DVD Pioneer,AVH-Z5250BT ปี 62,"16500.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3736,"03736",ชุดสายไฟ AUX/AV-in Mini Jack 3.5 MM.,AVH-Z5250BT ปี 62,"750.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3737,"03737","ชุดสายไฟ,ฟิวส์เครื่องเล่น DVD Pioneer",AVH-Z5250BT ปี 62,"1500.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3738,"03738","โปรเซสเซอร์ JBL KX 180 พร้อมชุดสาย,ไมล์",ปี 62,"21500.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3739,"03739",ชุดสายไฟ 220 V.พร้อมช่องเสียบ 3 ช่องสาย 8 ม.(WIFI),ปี 62,"1800.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3740,"03740",ชุดเก้าอี้วีลแชร์ ขึ้น-ลง แบบไฟฟ้า,STD ปี 62,"225000.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171-2",1,"0"
3741,"03741",เบาะแถวแรก VIP หนังแท้ ปรับไฟฟ้า 2 ตัว ยกน่อง,Volks ปี 62,"220000.0000",1942,ร้าน เม้งการช่าง,"136/10 รองแมือง ซอย 4 ถนนพระราม 1 แขวงรองเมือง เขตปทุมวัน กรุงเทพฯ","02-461-8853","",1,"0"
